"","year","category","winner","entity","budget","company","country","director","genre","gross","rating","released","runtime"
"3869",2015,"SHORT FILM (Animated)",TRUE,"Bear Story",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3870",2015,"SHORT FILM (Animated)",FALSE,"Prologue",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3871",2015,"SHORT FILM (Animated)",FALSE,"Sanjay's Super Team",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3872",2015,"SHORT FILM (Animated)",FALSE,"We Can't Live without Cosmos",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3873",2015,"SHORT FILM (Animated)",FALSE,"World of Tomorrow",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3874",2015,"SHORT FILM (Live Action)",FALSE,"Ave Maria",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3875",2015,"SHORT FILM (Live Action)",FALSE,"Day One",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3876",2015,"SHORT FILM (Live Action)",FALSE,"Everything Will Be Okay (Alles Wird Gut)",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3877",2015,"SHORT FILM (Live Action)",FALSE,"Shok",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3878",2015,"SHORT FILM (Live Action)",TRUE,"Stutterer",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3879",2015,"SOUND EDITING",TRUE,"Mad Max: Fury Road",1.5e+08,"Warner Bros. Pictures","Australia","George Miller","Action",153636354,"R","2015-05-15",120
"3880",2015,"SOUND EDITING",FALSE,"The Martian",1.08e+08,"Twentieth Century Fox Film Corporation","UK","Ridley Scott","Adventure",228433663,"PG-13","2015-10-02",144
"3881",2015,"SOUND EDITING",FALSE,"The Revenant",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3882",2015,"SOUND EDITING",FALSE,"Sicario",3e+07,"Black Label Media","USA","Denis Villeneuve","Action",46889293,"R","2015-10-02",121
"3883",2015,"SOUND EDITING",FALSE,"Star Wars: The Force Awakens",2.45e+08,"Lucasfilm","USA","J.J. Abrams","Action",936662225,"PG-13","2015-12-18",136
"3884",2015,"SOUND MIXING",FALSE,"Bridge of Spies",4e+07,"DreamWorks","USA","Steven Spielberg","Drama",72313754,"PG-13","2015-10-16",142
"3885",2015,"SOUND MIXING",TRUE,"Mad Max: Fury Road",1.5e+08,"Warner Bros. Pictures","Australia","George Miller","Action",153636354,"R","2015-05-15",120
"3886",2015,"SOUND MIXING",FALSE,"The Martian",1.08e+08,"Twentieth Century Fox Film Corporation","UK","Ridley Scott","Adventure",228433663,"PG-13","2015-10-02",144
"3887",2015,"SOUND MIXING",FALSE,"The Revenant",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3888",2015,"SOUND MIXING",FALSE,"Star Wars: The Force Awakens",2.45e+08,"Lucasfilm","USA","J.J. Abrams","Action",936662225,"PG-13","2015-12-18",136
"3889",2015,"VISUAL EFFECTS",TRUE,"Ex Machina",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3890",2015,"VISUAL EFFECTS",FALSE,"Mad Max: Fury Road",1.5e+08,"Warner Bros. Pictures","Australia","George Miller","Action",153636354,"R","2015-05-15",120
"3891",2015,"VISUAL EFFECTS",FALSE,"The Martian",1.08e+08,"Twentieth Century Fox Film Corporation","UK","Ridley Scott","Adventure",228433663,"PG-13","2015-10-02",144
"3892",2015,"VISUAL EFFECTS",FALSE,"The Revenant",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3893",2015,"VISUAL EFFECTS",FALSE,"Star Wars: The Force Awakens",2.45e+08,"Lucasfilm","USA","J.J. Abrams","Action",936662225,"PG-13","2015-12-18",136
"3894",2015,"WRITING (Adapted Screenplay)",TRUE,"The Big Short",2.8e+07,"Plan B Entertainment","USA","Adam McKay","Biography",70259870,"R","2015-12-23",130
"3895",2015,"WRITING (Adapted Screenplay)",FALSE,"Brooklyn",1.1e+07,"Wildgaze Films","UK","John Crowley","Drama",38317535,"PG-13","2015-11-25",117
"3896",2015,"WRITING (Adapted Screenplay)",FALSE,"Carol",11800000,"The Weinstein Company","UK","Todd Haynes","Drama",12711491,"R","2016-01-15",118
"3897",2015,"WRITING (Adapted Screenplay)",FALSE,"The Martian",1.08e+08,"Twentieth Century Fox Film Corporation","UK","Ridley Scott","Adventure",228433663,"PG-13","2015-10-02",144
"3898",2015,"WRITING (Adapted Screenplay)",FALSE,"Room",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3899",2015,"WRITING (Original Screenplay)",FALSE,"Bridge of Spies",4e+07,"DreamWorks","USA","Steven Spielberg","Drama",72313754,"PG-13","2015-10-16",142
"3900",2015,"WRITING (Original Screenplay)",FALSE,"Ex Machina",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3901",2015,"WRITING (Original Screenplay)",FALSE,"Inside Out",1.75e+08,"Pixar Animation Studios","USA","Pete Docter","Animation",356461711,"PG","2015-06-19",95
"3902",2015,"WRITING (Original Screenplay)",TRUE,"Spotlight",2e+07,"Participant Media","USA","Tom McCarthy","Crime",45055776,"R","2015-11-20",128
"3903",2015,"WRITING (Original Screenplay)",FALSE,"Straight Outta Compton",2.8e+07,"Universal Pictures","USA","F. Gary Gray","Biography",161197785,"R","2015-08-14",147
"3904",2015,"JEAN HERSHOLT HUMANITARIAN AWARD",TRUE,"Debbie Reynolds",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3905",2015,"HONORARY AWARD",TRUE,"To Spike Lee, filmmaker, educator, motivator, iconoclast, artist.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3906",2015,"HONORARY AWARD",TRUE,"To Gena Rowlands, who has illuminated the human experience through her brilliant, passionate and fearless performances.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3907",2015,"SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award)",TRUE,"To BRIAN McLEAN and MARTIN MEUNIER for pioneering the use of rapid prototyping for character animation in stop-motion film production.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3908",2015,"SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award)",TRUE,"To JACK GREASLEY, KIYOYUKI NAKAGAKI, DUNCAN HOPKINS and CARL RAND for the design and engineering of the MARI 3D texture painting system.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3909",2015,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)",TRUE,"To MICHAEL JOHN KEESLING for the design and development of Image Shaker, an optical system that convincingly creates the illusion of the camera shaking in a variable and repeatable manner.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3910",2015,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)",TRUE,"To DAVID McINTOSH, STEVE SMITH, MIKE BRANHAM and MICHAEL KIRILENKO for the engineering and development of the Aircover Inflatables Airwall.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3911",2015,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)",TRUE,"To TREVOR DAVIES, THOMAS WAN, JON SCOTT MILLER, JARED SMITH and MATTHEW ROBINSON for the development of the Dolby Laboratories PRM Series Reference Color Monitors.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3912",2015,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)",TRUE,"To RONALD MALLET and CHRISTOPH BREGLER for the design and engineering of the Industrial Light & Magic Geometry Tracker, a novel, general-purpose tracker and solver.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3913",2015,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)",TRUE,"To JIM HOURIHAN, ALAN TROMBLA and SETH ROSENTHAL for the design and development of the Tweak Software RV system, a highly extensible media player system.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3914",2015,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)",TRUE,"To RICHARD CHUANG and RAHUL C. THAKKAR for the groundbreaking design, and to ANDREW PILGRIM, STEWART BIRNAM and MARK KIRK for the review workflows and advanced playback features, of the DreamWorks Animation Media Review System.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3915",2015,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)",TRUE,"To KEITH GOLDFARB, STEVE LINN, BRIAN GREEN and RAYMOND CHIH for the development of the Rhythm & Hues Global DDR System.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3916",2015,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)",TRUE,"To J ROBERT RAY, COTTALANGO LEON and SAM RICHARDS for the design, engineering and continuous development of Sony Pictures Imageworks Itview.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3917",2015,"SCIENTIFIC AND TECHNICAL AWARD (Special Award)",TRUE,"To the Society of Motion Picture and Television Engineers - For one hundred years, the Society's members have nurtured technology, provided essential standards, and offered the expertise, support, tools and infrastructure for the creation and post-production of motion pictures.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3918",2016,"ACTOR IN A LEADING ROLE",TRUE,"Casey Affleck",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3919",2016,"ACTOR IN A LEADING ROLE",FALSE,"Andrew Garfield",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3920",2016,"ACTOR IN A LEADING ROLE",FALSE,"Ryan Gosling",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3921",2016,"ACTOR IN A LEADING ROLE",FALSE,"Viggo Mortensen",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3922",2016,"ACTOR IN A LEADING ROLE",FALSE,"Denzel Washington",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3923",2016,"ACTOR IN A SUPPORTING ROLE",TRUE,"Mahershala Ali",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3924",2016,"ACTOR IN A SUPPORTING ROLE",FALSE,"Jeff Bridges",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3925",2016,"ACTOR IN A SUPPORTING ROLE",FALSE,"Lucas Hedges",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3926",2016,"ACTOR IN A SUPPORTING ROLE",FALSE,"Dev Patel",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3927",2016,"ACTOR IN A SUPPORTING ROLE",FALSE,"Michael Shannon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3928",2016,"ACTRESS IN A LEADING ROLE",FALSE,"Isabelle Huppert",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3929",2016,"ACTRESS IN A LEADING ROLE",FALSE,"Ruth Negga",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3930",2016,"ACTRESS IN A LEADING ROLE",FALSE,"Natalie Portman",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3931",2016,"ACTRESS IN A LEADING ROLE",TRUE,"Emma Stone",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3932",2016,"ACTRESS IN A LEADING ROLE",FALSE,"Meryl Streep",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3933",2016,"ACTRESS IN A SUPPORTING ROLE",TRUE,"Viola Davis",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3934",2016,"ACTRESS IN A SUPPORTING ROLE",FALSE,"Naomie Harris",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3935",2016,"ACTRESS IN A SUPPORTING ROLE",FALSE,"Nicole Kidman",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3936",2016,"ACTRESS IN A SUPPORTING ROLE",FALSE,"Octavia Spencer",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3937",2016,"ACTRESS IN A SUPPORTING ROLE",FALSE,"Michelle Williams",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3938",2016,"ANIMATED FEATURE FILM",FALSE,"Kubo and the Two Strings",6e+07,"Laika Entertainment","USA","Travis Knight","Animation",48023088,"PG","2016-08-19",101
"3939",2016,"ANIMATED FEATURE FILM",FALSE,"Moana",1.5e+08,"Walt Disney Animation Studios","USA","Ron Clements","Animation",248757044,"PG","2016-11-23",107
"3940",2016,"ANIMATED FEATURE FILM",FALSE,"My Life as a Zucchini",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3941",2016,"ANIMATED FEATURE FILM",FALSE,"The Red Turtle",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3942",2016,"ANIMATED FEATURE FILM",TRUE,"Zootopia",1.5e+08,"Walt Disney Pictures","USA","Byron Howard","Animation",341268248,"PG","2016-03-04",108
"3943",2016,"CINEMATOGRAPHY",FALSE,"Arrival",4.7e+07,"Lava Bear Films","USA","Denis Villeneuve","Drama",100546139,"PG-13","2016-11-11",116
"3944",2016,"CINEMATOGRAPHY",TRUE,"La La Land",3e+07,"Summit Entertainment","USA","Damien Chazelle","Comedy",151101803,"PG-13","2016-12-25",128
"3945",2016,"CINEMATOGRAPHY",FALSE,"Lion",1.2e+07,"The Weinstein Company","UK","Garth Davis","Biography",51694854,"PG-13","2017-01-06",118
"3946",2016,"CINEMATOGRAPHY",FALSE,"Moonlight",1500000,"A24","USA","Barry Jenkins","Drama",27850912,"R","2016-11-18",111
"3947",2016,"CINEMATOGRAPHY",FALSE,"Silence",4.6e+07,"Cappa Defina Productions","USA","Martin Scorsese","Adventure",7079191,"R","2017-01-13",161
"3948",2016,"COSTUME DESIGN",FALSE,"Allied",8.5e+07,"GK Films","UK","Robert Zemeckis","Action",40069087,"R","2016-11-23",124
"3949",2016,"COSTUME DESIGN",TRUE,"Fantastic Beasts and Where to Find Them",1.8e+08,"Heyday Films","UK","David Yates","Adventure",234037575,"PG-13","2016-11-18",133
"3950",2016,"COSTUME DESIGN",FALSE,"Florence Foster Jenkins",2.9e+07,"Qwerty Films","UK","Stephen Frears","Biography",27370107,"PG-13","2016-08-12",111
"3951",2016,"COSTUME DESIGN",FALSE,"Jackie",9e+06,"Fox Searchlight Pictures","Chile","Pablo Larra<ed>n","Biography",13958679,"R","2016-12-02",100
"3952",2016,"COSTUME DESIGN",FALSE,"La La Land",3e+07,"Summit Entertainment","USA","Damien Chazelle","Comedy",151101803,"PG-13","2016-12-25",128
"3953",2016,"DIRECTING",FALSE,"Arrival",4.7e+07,"Lava Bear Films","USA","Denis Villeneuve","Drama",100546139,"PG-13","2016-11-11",116
"3954",2016,"DIRECTING",FALSE,"Hacksaw Ridge",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3955",2016,"DIRECTING",TRUE,"La La Land",3e+07,"Summit Entertainment","USA","Damien Chazelle","Comedy",151101803,"PG-13","2016-12-25",128
"3956",2016,"DIRECTING",FALSE,"Manchester by the Sea",8500000,"Amazon Studios","USA","Kenneth Lonergan","Drama",47695120,"R","2016-12-16",137
"3957",2016,"DIRECTING",FALSE,"Moonlight",1500000,"A24","USA","Barry Jenkins","Drama",27850912,"R","2016-11-18",111
"3958",2016,"DOCUMENTARY (Feature)",FALSE,"Fire at Sea",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3959",2016,"DOCUMENTARY (Feature)",FALSE,"I Am Not Your Negro",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3960",2016,"DOCUMENTARY (Feature)",FALSE,"Life, Animated",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3961",2016,"DOCUMENTARY (Feature)",TRUE,"O.J.: Made in America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3962",2016,"DOCUMENTARY (Feature)",FALSE,"13th",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3963",2016,"DOCUMENTARY (Short Subject)",FALSE,"Extremis",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3964",2016,"DOCUMENTARY (Short Subject)",FALSE,"4.1 Miles",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3965",2016,"DOCUMENTARY (Short Subject)",FALSE,"Joe's Violin",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3966",2016,"DOCUMENTARY (Short Subject)",FALSE,"Watani: My Homeland",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3967",2016,"DOCUMENTARY (Short Subject)",TRUE,"The White Helmets",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3968",2016,"FILM EDITING",FALSE,"Arrival",4.7e+07,"Lava Bear Films","USA","Denis Villeneuve","Drama",100546139,"PG-13","2016-11-11",116
"3969",2016,"FILM EDITING",TRUE,"Hacksaw Ridge",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3970",2016,"FILM EDITING",FALSE,"Hell or High Water",1.2e+07,"Film 44","USA","David Mackenzie","Crime",26862450,"R","2016-08-26",102
"3971",2016,"FILM EDITING",FALSE,"La La Land",3e+07,"Summit Entertainment","USA","Damien Chazelle","Comedy",151101803,"PG-13","2016-12-25",128
"3972",2016,"FILM EDITING",FALSE,"Moonlight",1500000,"A24","USA","Barry Jenkins","Drama",27850912,"R","2016-11-18",111
"3973",2016,"FOREIGN LANGUAGE FILM",FALSE,"Land of Mine",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3974",2016,"FOREIGN LANGUAGE FILM",FALSE,"A Man Called Ove",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3975",2016,"FOREIGN LANGUAGE FILM",TRUE,"The Salesman",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3976",2016,"FOREIGN LANGUAGE FILM",FALSE,"Tanna",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3977",2016,"FOREIGN LANGUAGE FILM",FALSE,"Toni Erdmann",0,"Komplizen Film","Germany","Maren Ade","Comedy",1478960,"R","2016-12-25",162
"3978",2016,"MAKEUP AND HAIRSTYLING",FALSE,"A Man Called Ove",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3979",2016,"MAKEUP AND HAIRSTYLING",FALSE,"Star Trek Beyond",1.85e+08,"Paramount Pictures","USA","Justin Lin","Action",158848340,"PG-13","2016-07-22",122
"3980",2016,"MAKEUP AND HAIRSTYLING",TRUE,"Suicide Squad",1.75e+08,"Atlas Entertainment","USA","David Ayer","Action",325100054,"PG-13","2016-08-05",123
"3981",2016,"MUSIC (Original Score)",FALSE,"Jackie",9e+06,"Fox Searchlight Pictures","Chile","Pablo Larra<ed>n","Biography",13958679,"R","2016-12-02",100
"3982",2016,"MUSIC (Original Score)",TRUE,"La La Land",3e+07,"Summit Entertainment","USA","Damien Chazelle","Comedy",151101803,"PG-13","2016-12-25",128
"3983",2016,"MUSIC (Original Score)",FALSE,"Lion",1.2e+07,"The Weinstein Company","UK","Garth Davis","Biography",51694854,"PG-13","2017-01-06",118
"3984",2016,"MUSIC (Original Score)",FALSE,"Moonlight",1500000,"A24","USA","Barry Jenkins","Drama",27850912,"R","2016-11-18",111
"3985",2016,"MUSIC (Original Score)",FALSE,"Passengers",1.1e+08,"Columbia Pictures","USA","Morten Tyldum","Adventure",100014699,"PG-13","2016-12-21",116
"3986",2016,"MUSIC (Original Song)",FALSE,"La La Land",3e+07,"Summit Entertainment","USA","Damien Chazelle","Comedy",151101803,"PG-13","2016-12-25",128
"3987",2016,"MUSIC (Original Song)",FALSE,"Trolls",1.25e+08,"DreamWorks Animation","USA","Mike Mitchell","Animation",153707064,"PG","2016-11-04",92
"3988",2016,"MUSIC (Original Song)",TRUE,"La La Land",3e+07,"Summit Entertainment","USA","Damien Chazelle","Comedy",151101803,"PG-13","2016-12-25",128
"3989",2016,"MUSIC (Original Song)",FALSE,"Jim: The James Foley Story",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3990",2016,"MUSIC (Original Song)",FALSE,"Moana",1.5e+08,"Walt Disney Animation Studios","USA","Ron Clements","Animation",248757044,"PG","2016-11-23",107
"3991",2016,"BEST PICTURE",FALSE,"Arrival",4.7e+07,"Lava Bear Films","USA","Denis Villeneuve","Drama",100546139,"PG-13","2016-11-11",116
"3992",2016,"BEST PICTURE",FALSE,"Fences",2.4e+07,"Bron Studios","USA","Denzel Washington","Drama",57642961,"PG-13","2016-12-25",139
"3993",2016,"BEST PICTURE",FALSE,"Hacksaw Ridge",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3994",2016,"BEST PICTURE",FALSE,"Hell or High Water",1.2e+07,"Film 44","USA","David Mackenzie","Crime",26862450,"R","2016-08-26",102
"3995",2016,"BEST PICTURE",FALSE,"Hidden Figures",2.5e+07,"Levantine Films","USA","Theodore Melfi","Biography",169380936,"PG","2017-01-06",127
"3996",2016,"BEST PICTURE",FALSE,"La La Land",3e+07,"Summit Entertainment","USA","Damien Chazelle","Comedy",151101803,"PG-13","2016-12-25",128
"3997",2016,"BEST PICTURE",FALSE,"Lion",1.2e+07,"The Weinstein Company","UK","Garth Davis","Biography",51694854,"PG-13","2017-01-06",118
"3998",2016,"BEST PICTURE",FALSE,"Manchester by the Sea",8500000,"Amazon Studios","USA","Kenneth Lonergan","Drama",47695120,"R","2016-12-16",137
"3999",2016,"BEST PICTURE",TRUE,"Moonlight",1500000,"A24","USA","Barry Jenkins","Drama",27850912,"R","2016-11-18",111
"4000",2016,"PRODUCTION DESIGN",FALSE,"Arrival",4.7e+07,"Lava Bear Films","USA","Denis Villeneuve","Drama",100546139,"PG-13","2016-11-11",116
"4001",2016,"PRODUCTION DESIGN",FALSE,"Fantastic Beasts and Where to Find Them",1.8e+08,"Heyday Films","UK","David Yates","Adventure",234037575,"PG-13","2016-11-18",133
"4002",2016,"PRODUCTION DESIGN",FALSE,"Hail, Caesar!",2.2e+07,"Working Title Films","UK","Ethan Coen","Comedy",30080225,"PG-13","2016-02-05",106
"4003",2016,"PRODUCTION DESIGN",TRUE,"La La Land",3e+07,"Summit Entertainment","USA","Damien Chazelle","Comedy",151101803,"PG-13","2016-12-25",128
"4004",2016,"PRODUCTION DESIGN",FALSE,"Passengers",1.1e+08,"Columbia Pictures","USA","Morten Tyldum","Adventure",100014699,"PG-13","2016-12-21",116
"4005",2016,"SHORT FILM (Animated)",FALSE,"Blind Vaysha",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4006",2016,"SHORT FILM (Animated)",FALSE,"Borrowed Time",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4007",2016,"SHORT FILM (Animated)",FALSE,"Pear Cider and Cigarettes",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4008",2016,"SHORT FILM (Animated)",FALSE,"Pearl",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4009",2016,"SHORT FILM (Animated)",TRUE,"Piper",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4010",2016,"SHORT FILM (Live Action)",FALSE,"Ennemis Intérieurs",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4011",2016,"SHORT FILM (Live Action)",FALSE,"La Femme et le TGV",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4012",2016,"SHORT FILM (Live Action)",FALSE,"Silent Nights",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4013",2016,"SHORT FILM (Live Action)",TRUE,"Sing",7.5e+07,"Dentsu","USA","Garth Jennings","Animation",270329045,"PG","2016-12-21",108
"4014",2016,"SHORT FILM (Live Action)",FALSE,"Timecode",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4015",2016,"SOUND EDITING",TRUE,"Arrival",4.7e+07,"Lava Bear Films","USA","Denis Villeneuve","Drama",100546139,"PG-13","2016-11-11",116
"4016",2016,"SOUND EDITING",FALSE,"Deepwater Horizon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4017",2016,"SOUND EDITING",FALSE,"Hacksaw Ridge",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4018",2016,"SOUND EDITING",FALSE,"La La Land",3e+07,"Summit Entertainment","USA","Damien Chazelle","Comedy",151101803,"PG-13","2016-12-25",128
"4019",2016,"SOUND EDITING",FALSE,"Sully",6e+07,"Flashlight Films","USA","Clint Eastwood","Biography",125070033,"PG-13","2016-09-09",96
"4020",2016,"SOUND MIXING",FALSE,"Arrival",4.7e+07,"Lava Bear Films","USA","Denis Villeneuve","Drama",100546139,"PG-13","2016-11-11",116
"4021",2016,"SOUND MIXING",TRUE,"Hacksaw Ridge",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4022",2016,"SOUND MIXING",FALSE,"La La Land",3e+07,"Summit Entertainment","USA","Damien Chazelle","Comedy",151101803,"PG-13","2016-12-25",128
"4023",2016,"SOUND MIXING",FALSE,"Rogue One: A Star Wars Story",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4024",2016,"SOUND MIXING",FALSE,"13 Hours: The Secret Soldiers of Benghazi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4025",2016,"VISUAL EFFECTS",FALSE,"Deepwater Horizon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4026",2016,"VISUAL EFFECTS",FALSE,"Doctor Strange",1.65e+08,"Marvel Studios","USA","Scott Derrickson","Action",232641920,"PG-13","2016-11-04",115
"4027",2016,"VISUAL EFFECTS",TRUE,"The Jungle Book",1.75e+08,"Fairview Entertainment","UK","Jon Favreau","Adventure",364001123,"PG","2016-04-15",106
"4028",2016,"VISUAL EFFECTS",FALSE,"Kubo and the Two Strings",6e+07,"Laika Entertainment","USA","Travis Knight","Animation",48023088,"PG","2016-08-19",101
"4029",2016,"VISUAL EFFECTS",FALSE,"Rogue One: A Star Wars Story",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4030",2016,"WRITING (Adapted Screenplay)",FALSE,"Arrival",4.7e+07,"Lava Bear Films","USA","Denis Villeneuve","Drama",100546139,"PG-13","2016-11-11",116
"4031",2016,"WRITING (Adapted Screenplay)",FALSE,"Fences",2.4e+07,"Bron Studios","USA","Denzel Washington","Drama",57642961,"PG-13","2016-12-25",139
"4032",2016,"WRITING (Adapted Screenplay)",FALSE,"Hidden Figures",2.5e+07,"Levantine Films","USA","Theodore Melfi","Biography",169380936,"PG","2017-01-06",127
